<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
AAPL.US,D,19850401,000000,0.08518,0.08703,0.08302,0.08302,131993612,0
AAPL.US,D,19850402,000000,0.08302,0.08363,0.08086,0.08086,263183584,0
AAPL.US,D,19850403,000000,0.08086,0.08116,0.08086,0.08086,280810372,0
AAPL.US,D,19850404,000000,0.08086,0.08116,0.07931,0.08025,187310632,0
AAPL.US,D,19850408,000000,0.08025,0.08086,0.07531,0.07531,229977840,0
AAPL.US,D,19850409,000000,0.07531,0.07593,0.07531,0.07531,305384248,0
AAPL.US,D,19850410,000000,0.08086,0.08178,0.08086,0.08086,262587432,0
AAPL.US,D,19850411,000000,0.0824,0.08456,0.0824,0.0824,169735700,0
AAPL.US,D,19850412,000000,0.0824,0.0824,0.07963,0.08025,83934636,0
AAPL.US,D,19850415,000000,0.0824,0.08302,0.0824,0.0824,69237008,0
AAPL.US,D,19850416,000000,0.08302,0.08363,0.08302,0.08302,78283760,0
AAPL.US,D,19850417,000000,0.08703,0.08796,0.08703,0.08703,142621516,0
AAPL.US,D,19850418,000000,0.08796,0.08858,0.08796,0.08796,234254912,0
AAPL.US,D,19850419,000000,0.08796,0.08796,0.08611,0.08672,111126584,0
AAPL.US,D,19850422,000000,0.08672,0.08672,0.08302,0.08302,118721636,0
AAPL.US,D,19850423,000000,0.08518,0.08549,0.08518,0.08518,136892772,0
AAPL.US,D,19850424,000000,0.08518,0.08672,0.08456,0.08456,91348280,0
AAPL.US,D,19850425,000000,0.08456,0.08518,0.08456,0.08456,101405904,0
AAPL.US,D,19850426,000000,0.08456,0.08703,0.08426,0.08426,138525884,0
AAPL.US,D,19850429,000000,0.08426,0.08456,0.08116,0.08116,71984728,0
AAPL.US,D,19850430,000000,0.08178,0.0824,0.08178,0.08178,109623088,0
AAPL.US,D,19850501,000000,0.08178,0.0824,0.08025,0.08025,66359692,0
AAPL.US,D,19850502,000000,0.07931,0.07931,0.07406,0.07406,381620080,0
AAPL.US,D,19850503,000000,0.07406,0.07746,0.07406,0.07716,182981656,0
AAPL.US,D,19850506,000000,0.07716,0.07778,0.07593,0.07593,64959924,0
AAPL.US,D,19850507,000000,0.07716,0.07716,0.07716,0.07716,124528160,0
AAPL.US,D,19850508,000000,0.07654,0.07654,0.07654,0.07654,167091648,0
AAPL.US,D,19850509,000000,0.07716,0.07746,0.07716,0.07716,147054152,0
AAPL.US,D,19850510,000000,0.07716,0.07901,0.07716,0.07778,157474672,0
AAPL.US,D,19850513,000000,0.07778,0.07838,0.07716,0.07716,100939336,0
AAPL.US,D,19850514,000000,0.07716,0.07746,0.07593,0.07593,140884720,0
AAPL.US,D,19850515,000000,0.07716,0.07838,0.07716,0.07716,150942364,0
AAPL.US,D,19850516,000000,0.0824,0.08456,0.0824,0.0824,266786724,0
AAPL.US,D,19850517,000000,0.0824,0.08518,0.08178,0.08363,245167992,0
AAPL.US,D,19850520,000000,0.08363,0.08549,0.0824,0.0824,228189228,0
AAPL.US,D,19850521,000000,0.08178,0.08178,0.07963,0.07963,176527148,0
AAPL.US,D,19850522,000000,0.07963,0.08025,0.07931,0.07931,139510876,0
AAPL.US,D,19850523,000000,0.07901,0.07901,0.07593,0.07593,276766580,0
AAPL.US,D,19850524,000000,0.07593,0.07593,0.06974,0.06974,682156956,0
AAPL.US,D,19850528,000000,0.06882,0.06882,0.06481,0.06481,591301172,0
AAPL.US,D,19850529,000000,0.06574,0.06636,0.06574,0.06574,285320756,0
AAPL.US,D,19850530,000000,0.06759,0.06882,0.06759,0.06759,364434012,0
AAPL.US,D,19850531,000000,0.06759,0.06944,0.06696,0.06696,427501600,0
AAPL.US,D,19850603,000000,0.06543,0.06543,0.06172,0.06172,666578004,0
AAPL.US,D,19850604,000000,0.06636,0.06696,0.06636,0.06636,465114104,0
AAPL.US,D,19850605,000000,0.06636,0.0682,0.06481,0.06481,331435644,0
AAPL.US,D,19850606,000000,0.06543,0.06543,0.06543,0.06543,313834728,0
AAPL.US,D,19850607,000000,0.06543,0.06543,0.06296,0.06296,549956004,0
AAPL.US,D,19850610,000000,0.06296,0.06358,0.06204,0.06204,365833788,0
AAPL.US,D,19850611,000000,0.06204,0.06358,0.06204,0.06204,347999552,0
AAPL.US,D,19850612,000000,0.06204,0.06234,0.0608,0.0608,286979760,0
AAPL.US,D,19850613,000000,0.0608,0.0611,0.05709,0.05709,439192364,0
AAPL.US,D,19850614,000000,0.05709,0.0608,0.05678,0.05678,654602132,0
AAPL.US,D,19850617,000000,0.05709,0.05771,0.05709,0.05709,273500464,0
AAPL.US,D,19850618,000000,0.05864,0.05956,0.05864,0.05864,306913576,0
AAPL.US,D,19850619,000000,0.06019,0.0611,0.06019,0.06019,199027220,0
AAPL.US,D,19850620,000000,0.0608,0.0608,0.0608,0.0608,220801560,0
AAPL.US,D,19850621,000000,0.06204,0.06358,0.06204,0.06204,192261676,0
AAPL.US,D,19850624,000000,0.06636,0.06729,0.06636,0.06636,238117236,0
AAPL.US,D,19850625,000000,0.06729,0.06882,0.06729,0.06729,340119372,0
AAPL.US,D,19850626,000000,0.06974,0.06974,0.06974,0.06974,152990224,0
AAPL.US,D,19850627,000000,0.07068,0.07129,0.07068,0.07068,222719728,0
AAPL.US,D,19850628,000000,0.07068,0.07129,0.06944,0.06944,157085868,0
AAPL.US,D,19850701,000000,0.06974,0.07006,0.06974,0.06974,119706676,0
AAPL.US,D,19850702,000000,0.06974,0.07006,0.06636,0.06636,89948540,0
AAPL.US,D,19850703,000000,0.06729,0.06729,0.06729,0.06729,79268764,0
AAPL.US,D,19850705,000000,0.06759,0.0682,0.06759,0.06759,42330216,0
AAPL.US,D,19850708,000000,0.06759,0.0682,0.06759,0.06759,106719872,0
AAPL.US,D,19850709,000000,0.06759,0.0682,0.06759,0.06759,171161356,0
AAPL.US,D,19850710,000000,0.06944,0.06944,0.06944,0.06944,122713596,0
AAPL.US,D,19850711,000000,0.06944,0.06974,0.06944,0.06944,75095340,0
AAPL.US,D,19850712,000000,0.06944,0.06944,0.06882,0.06882,54435676,0
AAPL.US,D,19850715,000000,0.06882,0.07006,0.0682,0.0682,89896620,0
AAPL.US,D,19850716,000000,0.0682,0.06882,0.06729,0.06729,165899220,0
AAPL.US,D,19850717,000000,0.06759,0.06882,0.06759,0.06759,136763160,0
AAPL.US,D,19850718,000000,0.06759,0.06759,0.06636,0.06636,207218524,0
AAPL.US,D,19850719,000000,0.06696,0.06696,0.06696,0.06696,132978660,0
